customer_id,tenure_months,contract,plan,monthly_fee,support_tickets_90d,autopay,logins_30d,churned
U13350,10,one_year,basic,92.18,1,0,4,0
U13351,44,monthly,basic,22.62,1,1,9,0
U13352,49,two_year,premium,81.76,4,1,3,0
U13353,42,one_year,basic,57.19,3,1,13,0
U13354,13,monthly,basic,30.65,2,1,10,0
U13355,46,one_year,standard,52.86,1,1,2,0
U13356,60,monthly,basic,109.06,0,0,5,0
U13357,21,monthly,basic,87.75,1,0,2,0
U13358,11,monthly,standard,66.33,2,1,7,0
U13359,4,monthly,premium,36.37,2,0,21,0
U13360,42,monthly,basic,60.57,1,1,34,0
U13361,10,one_year,standard,85.85,2,1,4,0
U13362,64,monthly,basic,90.82,0,1,17,0
U13363,61,one_year,basic,103.22,1,1,18,0
U13364,61,monthly,basic,93.36,0,1,6,0
U13365,9,monthly,standard,70.99,0,1,7,1
U13366,32,one_year,basic,92.22,0,1,18,0
U13367,59,monthly,basic,62.08,0,0,25,0
U13368,30,two_year,premium,59.89,0,0,4,0
U13369,63,monthly,basic,75.86,0,0,6,0
U13370,20,monthly,premium,15.0,1,0,16,0
U13371,2,monthly,premium,43.95,0,1,10,0
U13372,59,monthly,standard,84.72,1,0,23,0
U13373,16,monthly,standard,34.61,0,0,2,0
U13374,62,two_year,basic,73.59,1,0,6,0
U13375,36,monthly,standard,59.16,0,0,15,0
U13376,5,one_year,basic,69.9,5,0,17,1
U13377,58,monthly,basic,15.0,0,1,9,0
U13378,26,monthly,basic,28.27,0,0,4,1
U13379,39,monthly,basic,62.1,4,0,2,0
U13380,21,two_year,basic,51.24,0,1,15,0
U13381,13,monthly,standard,69.48,0,1,37,0
U13382,47,monthly,premium,70.12,0,1,5,0
U13383,8,monthly,basic,85.81,1,0,12,1
U13384,1,two_year,standard,58.76,0,0,2,0
U13385,19,monthly,standard,79.86,2,1,2,1
U13386,24,monthly,standard,71.21,2,0,19,1
U13387,27,monthly,standard,90.55,0,1,2,1
U13388,28,monthly,basic,91.33,1,0,8,0
U13389,68,one_year,standard,105.15,0,0,2,0
U13390,1,monthly,premium,32.99,2,0,11,1
U13391,29,one_year,basic,,1,0,11,1
U13392,71,two_year,basic,98.47,0,1,13,0
U13393,47,one_year,standard,38.37,0,1,10,0
U13394,10,monthly,basic,63.95,1,1,5,0
U13395,66,monthly,basic,65.98,0,0,12,0
U13396,31,one_year,basic,88.61,0,0,10,0
U13397,23,one_year,premium,68.39,1,1,12,0
U13398,49,monthly,basic,39.07,0,1,12,0
U13399,14,monthly,standard,51.53,1,1,9,1
U13400,61,monthly,basic,36.22,0,0,18,0
U13401,1,monthly,basic,63.14,2,0,3,1
U13402,37,monthly,basic,71.06,1,0,3,0
U13403,45,monthly,basic,44.22,0,1,16,0
U13404,44,one_year,basic,26.67,1,0,7,0
U13405,54,monthly,standard,102.05,1,1,37,0
U13406,15,monthly,standard,67.15,1,1,24,0
U13407,35,monthly,standard,82.15,0,1,17,0
U13408,27,one_year,basic,48.01,0,0,26,0
U13409,30,monthly,premium,36.0,2,0,16,0
U13410,34,monthly,standard,47.54,1,1,11,0
U13411,4,monthly,premium,72.38,2,0,12,1
U13412,3,monthly,standard,74.41,1,0,12,1
U13413,33,one_year,standard,70.59,1,0,11,1
U13414,9,one_year,standard,38.05,1,0,5,0
U13415,55,monthly,basic,34.83,1,0,2,1
U13416,11,one_year,standard,34.36,1,0,8,1
U13417,25,monthly,standard,79.74,1,0,12,1
U13418,13,two_year,standard,26.43,1,1,21,0
U13419,68,monthly,standard,46.2,1,0,25,0
U13420,31,one_year,standard,73.26,1,1,2,0
U13421,7,two_year,basic,32.07,0,1,14,1
U13422,10,monthly,standard,20.06,0,0,8,1
U13423,37,monthly,standard,67.14,3,0,5,1
U13424,38,two_year,premium,60.53,0,1,8,0
U13425,50,monthly,premium,100.9,1,1,5,0
U13426,31,two_year,standard,58.95,0,1,2,0
U13427,6,monthly,standard,108.17,0,1,3,0
U13428,43,monthly,basic,37.53,0,1,2,0
U13429,56,monthly,standard,79.22,4,1,15,0
U13430,46,one_year,basic,22.25,0,0,10,0
U13431,31,one_year,premium,49.05,0,0,5,0
U13432,27,two_year,basic,62.5,0,1,3,0
U13433,26,two_year,basic,93.2,0,0,6,0
U13434,63,one_year,standard,79.64,1,0,8,0
U13435,36,two_year,standard,58.45,1,0,20,0
U13436,11,two_year,basic,32.45,4,1,5,0
U13437,61,two_year,premium,20.53,2,0,20,0
U13438,33,monthly,basic,69.37,1,1,10,1
U13439,45,two_year,basic,43.69,1,0,2,0
U13440,33,monthly,standard,101.04,2,0,22,0
U13441,42,monthly,basic,15.0,1,1,8,0
U13442,10,monthly,basic,59.09,1,0,7,0
U13443,67,monthly,basic,63.51,2,1,22,0
U13444,44,monthly,basic,57.44,3,1,4,0
U13445,24,one_year,basic,26.62,1,1,8,0
U13446,49,monthly,premium,67.16,2,0,8,0
U13447,39,one_year,basic,67.56,1,1,2,0
U13448,34,monthly,basic,69.85,1,0,1,0
U13449,28,one_year,standard,59.54,2,1,7,0
U13450,22,two_year,standard,79.73,1,0,19,0
U13451,35,monthly,standard,88.01,0,1,7,0
U13452,3,two_year,basic,67.94,2,0,5,0
U13453,60,one_year,basic,52.68,3,0,14,0
U13454,65,one_year,premium,57.26,3,0,8,0
U13455,11,monthly,basic,80.16,1,0,19,0
U13456,4,monthly,standard,51.78,2,1,10,1
U13457,68,one_year,standard,74.75,0,0,5,0
U13458,30,two_year,basic,121.21,0,1,14,0
U13459,56,one_year,basic,47.73,2,0,14,0
U13460,24,monthly,basic,47.64,2,0,11,0
U13461,11,one_year,basic,68.03,1,1,14,0
U13462,67,monthly,standard,30.58,2,0,10,0
U13463,20,monthly,basic,64.64,0,1,16,1
U13464,13,monthly,basic,103.58,0,0,5,0
U13465,27,monthly,basic,68.9,1,0,14,0
U13466,26,one_year,basic,28.69,1,0,10,0
U13467,9,monthly,standard,100.64,2,1,24,0
U13468,61,monthly,basic,74.92,4,0,42,0
U13469,22,monthly,standard,52.2,0,0,8,0
U13470,25,monthly,standard,69.01,0,1,8,0
U13471,48,two_year,standard,62.48,0,1,17,0
U13472,24,monthly,basic,62.9,0,0,7,1
U13473,25,monthly,standard,48.02,3,0,10,1
U13474,67,monthly,premium,31.71,1,1,12,0
U13475,28,one_year,standard,112.54,2,1,3,0
U13476,3,monthly,basic,62.53,0,0,24,0
U13477,42,monthly,basic,67.32,2,0,2,1
U13478,9,monthly,premium,77.11,0,0,7,0
U13479,59,monthly,basic,68.22,3,0,22,0
U13480,38,one_year,standard,103.82,3,1,20,0
U13481,42,one_year,standard,79.07,0,1,5,0
U13482,46,two_year,basic,35.76,0,1,42,0
U13483,5,monthly,basic,45.17,1,0,9,0
U13484,17,monthly,basic,34.66,0,1,11,0
U13485,34,monthly,premium,86.57,1,0,2,0
U13486,17,two_year,standard,38.53,2,0,8,0
U13487,5,monthly,standard,70.42,0,1,10,0
U13488,71,two_year,basic,90.05,2,1,2,0
U13489,8,monthly,standard,61.07,0,1,5,0
U13490,33,two_year,basic,41.68,0,0,11,0
U13491,20,monthly,standard,73.6,1,1,0,0
U13492,34,monthly,standard,73.37,1,0,24,0
U13493,7,monthly,standard,84.73,1,0,11,1
U13494,14,monthly,standard,83.58,2,1,10,0
U13495,19,monthly,premium,53.54,2,0,14,0
U13496,60,monthly,basic,93.72,0,0,10,0
U13497,21,two_year,standard,27.94,0,0,7,0
U13498,24,monthly,standard,47.32,1,0,4,1
U13499,13,two_year,standard,72.14,1,0,12,0
U13500,9,monthly,standard,52.94,2,1,5,1
U13501,60,monthly,standard,64.13,2,1,1,0
U13502,36,monthly,basic,41.79,0,0,14,1
U13503,48,monthly,basic,51.35,1,0,4,0
U13504,14,two_year,basic,80.89,0,1,40,0
U13505,11,monthly,basic,61.58,3,1,3,0
U13506,28,monthly,basic,15.0,1,0,16,0
U13507,56,two_year,basic,38.06,1,1,12,0
U13508,71,monthly,basic,58.56,2,0,5,0
U13509,10,two_year,basic,61.45,3,0,12,0
U13510,2,one_year,standard,59.94,1,1,21,0
U13511,5,one_year,premium,59.34,1,1,10,0
U13512,60,monthly,basic,89.74,2,0,12,0
U13513,56,two_year,basic,63.11,1,0,9,0
U13514,5,one_year,standard,28.11,0,0,21,0
U13515,19,two_year,standard,78.69,1,1,13,0
U13516,42,monthly,standard,58.39,0,0,10,0
U13517,7,two_year,premium,63.61,2,0,21,1
U13518,6,monthly,standard,72.41,0,1,14,1
U13519,18,two_year,basic,37.16,0,1,2,0
U13520,31,two_year,basic,56.85,0,1,29,0
U13521,40,two_year,standard,33.44,2,1,7,0
U13522,15,monthly,premium,87.66,3,1,3,0
U13523,56,monthly,basic,42.67,1,0,1,0
U13524,13,monthly,premium,65.96,1,0,6,1
U13525,55,monthly,premium,70.61,1,1,5,0
U13526,28,monthly,basic,100.86,0,1,9,0
U13527,67,one_year,basic,69.95,0,1,5,0
U13528,21,monthly,standard,42.77,1,0,20,0
U13529,59,two_year,basic,111.12,1,1,3,1
U13530,12,one_year,basic,69.26,0,0,6,0
U13531,65,monthly,standard,34.14,0,1,3,0
U13532,50,one_year,standard,83.81,1,1,13,0
U13533,26,two_year,basic,54.36,1,0,5,0
U13534,38,two_year,basic,64.38,1,0,2,0
U13535,45,two_year,basic,48.43,2,1,5,0
U13536,42,two_year,standard,71.12,1,1,16,0
U13537,8,monthly,standard,31.82,0,1,6,0
U13538,8,monthly,premium,60.43,0,0,6,0
U13539,25,monthly,premium,95.44,3,0,23,1
U13540,13,one_year,standard,98.87,2,1,28,0
U13541,31,monthly,basic,89.07,1,0,7,0
U13542,20,monthly,premium,100.59,0,0,14,0
U13543,63,monthly,basic,104.29,1,1,2,0
U13544,42,one_year,standard,28.1,2,0,11,1
U13545,68,two_year,basic,62.11,2,1,23,0
U13546,62,two_year,basic,73.23,1,0,10,0
U13547,44,one_year,premium,15.0,1,0,13,0
U13548,1,one_year,standard,27.83,0,1,21,0
U13549,36,monthly,basic,89.81,0,1,25,1
U13550,15,monthly,standard,72.77,1,1,28,0
U13551,51,monthly,standard,75.44,2,1,35,0
U13552,49,monthly,standard,92.88,0,1,10,0
U13553,51,monthly,standard,103.99,0,1,25,0
U13554,40,one_year,premium,55.86,1,0,24,1
U13555,26,one_year,basic,38.04,1,1,0,0
U13556,11,monthly,standard,88.51,0,1,12,0
U13557,67,monthly,basic,86.35,1,0,7,0
U13558,63,monthly,basic,64.04,3,1,13,0
U13559,41,one_year,standard,73.89,1,0,25,0
U13560,17,one_year,premium,99.24,3,0,3,1
U13561,57,monthly,basic,96.75,0,0,15,0
U13562,24,two_year,premium,99.23,1,1,9,0
U13563,27,two_year,standard,41.78,1,0,16,0
U13564,44,monthly,standard,65.58,1,0,16,0
U13565,48,monthly,standard,69.29,4,1,11,1
U13566,39,monthly,basic,117.49,1,1,6,0
U13567,33,monthly,premium,96.24,2,0,12,0
U13568,64,monthly,standard,,1,0,10,0
U13569,45,two_year,standard,90.04,0,0,24,0
U13570,18,monthly,basic,37.36,1,0,22,1
U13571,57,one_year,basic,73.39,4,1,1,0
U13572,54,monthly,standard,66.36,1,0,19,0
U13573,2,one_year,basic,65.28,1,0,11,0
U13574,36,two_year,basic,31.21,0,0,4,0
U13575,6,two_year,premium,65.83,1,1,14,0
U13576,36,two_year,premium,50.46,2,1,11,0
U13577,16,monthly,standard,77.32,0,0,43,0
U13578,35,one_year,standard,78.89,1,1,12,0
U13579,53,two_year,basic,126.88,1,0,7,0
U13580,59,two_year,standard,36.96,2,1,8,0
U13581,28,monthly,basic,73.84,3,1,6,0
U13582,62,monthly,basic,31.4,1,0,17,1
U13583,69,monthly,basic,52.18,1,1,3,0
U13584,54,monthly,standard,93.53,2,1,13,0
U13585,18,monthly,premium,80.92,1,1,13,1
U13586,34,one_year,standard,102.22,2,1,16,0
U13587,12,monthly,premium,36.11,2,1,5,0
U13588,6,two_year,premium,101.03,3,1,7,1
U13589,28,monthly,premium,48.52,0,0,13,0
U13590,67,monthly,basic,116.26,1,0,15,0
U13591,38,two_year,standard,97.19,2,0,4,0
U13592,33,monthly,standard,75.41,3,0,8,0
U13593,61,monthly,basic,33.61,2,0,13,0
U13594,71,monthly,basic,41.9,2,1,16,0
U13595,71,monthly,basic,97.74,1,0,43,0
U13596,64,one_year,standard,81.55,1,1,8,0
U13597,18,monthly,standard,38.63,2,1,25,0
U13598,20,monthly,premium,44.49,2,1,13,0
U13599,9,two_year,standard,39.6,0,0,17,0
U13600,32,one_year,basic,106.46,2,0,5,0
U13601,48,monthly,basic,74.18,1,1,8,0
U13602,15,monthly,basic,48.89,1,1,10,0
U13603,45,monthly,basic,67.95,0,0,6,0
U13604,15,one_year,premium,47.78,0,0,3,0
U13605,66,two_year,standard,116.07,3,0,10,0
U13606,12,two_year,standard,,1,0,9,0
U13607,10,two_year,standard,59.01,2,0,3,0
U13608,33,two_year,premium,123.55,1,0,9,0
U13609,65,monthly,standard,64.17,0,1,3,0
U13610,57,monthly,basic,35.67,3,1,13,0
U13611,51,two_year,basic,60.21,2,0,39,0
U13612,27,one_year,basic,73.76,4,1,5,0
U13613,37,two_year,standard,71.78,2,1,18,0
U13614,26,monthly,standard,93.82,3,0,17,0
U13615,59,monthly,premium,27.29,2,0,18,0
U13616,4,monthly,standard,100.46,2,0,1,0
U13617,48,two_year,standard,70.41,0,0,13,0
U13618,42,monthly,basic,50.79,0,1,5,1
U13619,60,monthly,basic,90.59,0,0,5,0
U13620,29,monthly,premium,39.26,0,0,24,0
U13621,36,two_year,standard,95.76,4,0,18,0
U13622,65,one_year,standard,78.03,1,0,12,0
U13623,12,two_year,premium,,0,1,6,0
U13624,66,two_year,premium,47.42,2,1,8,0
U13625,40,monthly,premium,36.44,2,0,14,0
U13626,8,two_year,standard,53.98,0,1,9,0
U13627,13,two_year,standard,104.64,2,1,3,0
U13628,67,monthly,premium,73.3,2,1,3,0
U13629,53,one_year,basic,35.18,1,1,10,0
U13630,2,monthly,basic,47.38,0,0,4,0
U13631,60,monthly,basic,105.82,0,0,6,0
U13632,14,one_year,premium,107.32,6,0,5,1
U13633,57,two_year,basic,62.55,2,1,6,0
U13634,39,one_year,basic,41.16,2,1,14,0
U13635,19,monthly,standard,48.86,3,0,24,0
U13636,63,one_year,basic,69.83,0,0,2,0
U13637,61,one_year,standard,88.49,2,0,9,0
U13638,29,monthly,standard,,1,1,7,1
U13639,17,monthly,standard,63.9,1,0,15,0
U13640,67,two_year,basic,104.7,4,1,9,0
U13641,35,one_year,premium,97.32,1,0,22,0
U13642,30,two_year,standard,62.19,1,0,17,0
U13643,43,monthly,basic,86.44,1,0,2,0
U13644,29,monthly,premium,113.42,1,0,8,0
U13645,64,one_year,standard,141.15,0,1,21,0
U13646,2,monthly,basic,30.18,2,1,27,0
U13647,46,monthly,basic,28.36,1,1,3,1
U13648,63,monthly,standard,64.62,1,1,10,0
U13649,32,monthly,standard,54.14,0,1,29,0
U13650,44,monthly,basic,31.98,1,0,1,0
U13651,1,monthly,premium,29.34,0,1,7,0
U13652,29,two_year,basic,38.07,1,1,27,0
U13653,1,one_year,basic,113.99,3,0,4,1
U13654,28,one_year,premium,51.22,2,0,1,0
U13655,64,two_year,standard,81.03,0,0,7,0
U13656,12,monthly,standard,71.07,1,1,11,0
U13657,64,one_year,basic,53.02,2,0,23,0
U13658,33,monthly,standard,106.04,2,1,7,0
U13659,47,one_year,standard,73.45,3,1,23,0
U13660,51,two_year,standard,57.57,0,1,12,0
U13661,51,monthly,basic,79.59,2,0,7,1
U13662,44,monthly,standard,58.84,1,1,8,0
U13663,27,two_year,premium,58.66,2,1,27,1
U13664,10,one_year,basic,33.58,2,1,21,0
U13665,39,one_year,standard,90.89,1,0,10,0
U13666,41,two_year,standard,59.39,0,0,6,0
U13667,62,two_year,basic,83.33,2,0,5,0
U13668,20,monthly,basic,82.15,0,0,34,0
U13669,6,monthly,standard,67.25,2,0,17,1
U13670,70,two_year,basic,76.36,1,1,29,0
U13671,29,monthly,standard,86.21,1,0,4,0
U13672,28,one_year,basic,67.19,1,0,4,0
U13673,62,two_year,premium,93.52,0,0,4,0
U13674,65,monthly,basic,108.02,1,0,8,0
U13675,46,one_year,standard,43.25,1,1,24,0
U13676,65,one_year,premium,55.61,1,1,26,0
U13677,46,monthly,basic,81.6,2,1,20,0
U13678,21,one_year,standard,44.82,1,1,7,0
U13679,6,two_year,basic,75.46,0,0,19,0
U13680,27,monthly,standard,36.13,2,1,1,0
U13681,30,one_year,standard,78.48,1,1,3,0
U13682,39,monthly,standard,23.95,3,0,7,1
U13683,22,monthly,standard,15.0,0,1,22,0
U13684,59,two_year,standard,53.31,0,0,0,0
U13685,14,monthly,premium,99.65,1,0,2,1
U13686,33,monthly,basic,55.83,1,0,6,0
U13687,40,monthly,basic,115.05,2,0,12,0
U13688,53,monthly,standard,75.24,0,1,9,0
U13689,12,one_year,premium,105.18,1,0,11,0
U13690,33,monthly,premium,76.0,1,0,4,0
U13691,61,two_year,standard,26.05,3,1,25,0
U13692,19,one_year,standard,115.1,0,1,16,0
U13693,30,monthly,basic,52.14,2,0,15,1
U13694,50,monthly,basic,101.27,2,0,10,1
U13695,45,monthly,premium,54.6,2,1,7,1
U13696,47,one_year,standard,38.14,0,0,10,0
U13697,19,one_year,basic,60.72,1,0,38,0
U13698,26,monthly,basic,43.74,1,1,2,0
U13699,13,monthly,basic,93.61,1,1,11,0
U13700,7,one_year,premium,,0,1,9,1
U13701,68,one_year,standard,52.62,1,1,14,0
U13702,11,one_year,basic,58.66,1,0,27,0
U13703,27,two_year,standard,86.3,0,0,5,0
U13704,60,two_year,standard,61.82,2,0,4,0
U13705,50,monthly,basic,98.66,0,0,14,0
U13706,4,monthly,premium,55.76,3,1,3,1
U13707,28,one_year,basic,61.94,2,0,14,0
U13708,56,monthly,standard,83.18,1,0,12,0
U13709,52,monthly,basic,87.46,2,1,28,0
U13710,29,monthly,standard,49.94,2,0,9,0
U13711,69,monthly,standard,58.05,1,1,13,0
U13712,7,one_year,standard,87.57,1,1,16,0
U13713,42,monthly,premium,98.15,1,0,8,1
U13714,21,monthly,premium,86.26,1,1,14,0
U13715,35,one_year,standard,102.92,1,1,15,0
U13716,4,monthly,standard,18.65,0,1,16,0
U13717,23,two_year,basic,54.25,0,0,24,0
U13718,51,one_year,standard,35.44,1,0,8,0
U13719,3,one_year,basic,45.31,2,0,17,0
U13720,16,two_year,basic,85.94,1,1,17,0
U13721,44,monthly,standard,104.39,0,1,7,0
U13722,57,monthly,premium,72.05,1,0,49,1
U13723,19,one_year,basic,80.45,0,0,16,0
U13724,38,monthly,standard,,0,0,2,0
U13725,7,one_year,premium,92.65,1,0,13,0
U13726,38,one_year,basic,70.28,0,1,3,0
U13727,67,monthly,premium,44.87,1,1,21,0
U13728,17,monthly,premium,82.83,0,1,19,0
U13729,70,monthly,premium,51.47,2,1,29,1
U13730,38,one_year,standard,51.1,2,1,2,0
U13731,14,monthly,basic,15.0,4,1,15,0
U13732,29,monthly,basic,57.43,0,0,7,0
U13733,53,monthly,basic,101.89,1,1,9,0
U13734,33,monthly,standard,60.05,2,1,18,0
U13735,58,two_year,basic,70.06,1,1,26,0
U13736,55,two_year,basic,92.74,2,0,33,0
U13737,22,two_year,basic,47.67,0,0,10,0
U13738,30,monthly,basic,46.97,1,1,5,0
U13739,50,monthly,basic,68.09,0,0,7,1
U13740,48,two_year,basic,83.4,3,0,1,0
U13741,3,two_year,premium,50.4,3,1,1,0
U13742,7,two_year,standard,22.08,1,0,18,0
U13743,13,one_year,standard,69.2,0,0,14,0
U13744,60,one_year,basic,61.05,1,1,15,0
U13745,39,one_year,standard,27.36,3,1,8,0
U13746,36,monthly,premium,47.98,1,0,23,0
U13747,31,two_year,standard,59.41,1,0,8,0
U13748,4,monthly,standard,70.36,0,0,7,1
U13749,9,monthly,standard,45.33,1,1,14,0
U13750,43,monthly,premium,74.09,1,0,3,1
U13751,34,two_year,standard,62.43,1,0,4,0
U13752,62,monthly,standard,30.54,0,0,7,0
U13753,49,monthly,standard,71.87,4,1,16,1
U13754,20,monthly,basic,56.42,1,1,8,0
U13755,18,monthly,standard,81.9,2,1,15,1
U13756,63,monthly,standard,97.62,1,1,4,0
U13757,11,two_year,basic,72.93,1,1,13,0
U13758,19,monthly,standard,62.82,2,0,33,0
U13759,3,monthly,basic,47.35,1,1,5,1
U13760,18,two_year,standard,80.32,4,1,16,0
U13761,52,one_year,premium,83.29,1,1,12,0
U13762,46,monthly,basic,78.23,3,1,6,1
U13763,17,monthly,premium,57.14,2,0,11,1
U13764,43,monthly,standard,72.91,1,1,31,0
U13765,36,monthly,basic,87.24,0,1,3,0
U13766,63,two_year,premium,101.98,1,1,23,0
U13767,24,monthly,basic,122.26,1,1,3,0
U13768,16,monthly,basic,40.07,1,1,5,1
U13769,34,monthly,basic,76.94,2,1,5,0
U13770,18,one_year,basic,16.59,0,1,7,0
U13771,70,monthly,basic,75.15,2,1,22,0
U13772,49,monthly,premium,70.83,2,0,17,1
U13773,62,monthly,standard,53.48,3,1,17,0
U13774,5,one_year,standard,85.07,0,0,13,0
U13775,49,monthly,standard,63.09,1,0,34,0
U13776,33,one_year,standard,91.38,1,1,3,0
U13777,32,monthly,standard,44.87,0,1,22,0
U13778,19,one_year,basic,74.49,0,1,5,0
U13779,28,monthly,basic,40.8,2,0,9,0
U13780,36,one_year,basic,37.62,2,0,6,0
U13781,70,monthly,premium,71.46,0,0,6,0
U13782,61,monthly,premium,74.31,1,1,4,0
U13783,1,monthly,standard,114.96,0,0,11,1
U13784,58,monthly,standard,19.67,0,1,8,0
U13785,50,one_year,premium,18.73,0,0,4,0
U13786,10,monthly,standard,125.55,0,1,15,0
U13787,62,monthly,standard,50.39,0,0,2,0
U13788,6,one_year,premium,73.7,1,0,18,0
U13789,31,monthly,basic,75.65,0,1,10,0
U13790,57,one_year,basic,28.36,3,1,3,0
U13791,13,one_year,basic,43.33,0,1,14,0
U13792,21,one_year,standard,69.42,3,0,10,0
U13793,7,monthly,standard,83.05,0,1,4,0
U13794,4,monthly,basic,29.91,0,0,20,0
U13795,63,one_year,basic,89.97,2,0,39,0
U13796,48,monthly,standard,47.49,3,0,9,1
U13797,34,monthly,basic,79.54,2,0,2,0
U13798,63,two_year,premium,37.85,1,1,45,0
U13799,35,two_year,standard,102.37,1,1,10,0
U13800,48,monthly,standard,74.81,0,0,6,0
U13801,62,monthly,basic,91.27,1,0,11,0
U13802,60,one_year,standard,54.43,1,1,23,0
U13803,53,monthly,premium,109.28,1,0,12,1
U13804,55,one_year,standard,66.27,3,1,8,0
U13805,6,one_year,standard,71.25,2,0,12,1
U13806,22,two_year,basic,92.5,1,0,6,0
U13807,12,two_year,standard,58.71,3,0,19,0
U13808,2,one_year,standard,55.3,0,1,37,0
U13809,66,two_year,premium,20.06,0,0,9,0
U13810,5,monthly,basic,46.15,1,1,4,0
U13811,53,one_year,basic,43.72,1,0,20,0
U13812,58,two_year,premium,56.12,0,0,35,0
U13813,45,one_year,premium,48.42,1,0,1,0
U13814,27,monthly,basic,81.74,1,1,20,0
U13815,57,monthly,premium,44.69,1,0,14,0
U13816,42,two_year,basic,55.16,3,1,19,0
U13817,60,monthly,standard,102.9,2,0,29,0
U13818,45,two_year,standard,70.13,4,1,6,0
U13819,5,two_year,basic,96.6,0,1,4,1
U13820,35,two_year,standard,60.2,1,0,18,0
U13821,15,one_year,premium,84.33,1,1,5,0
U13822,67,monthly,standard,43.11,0,1,15,0
U13823,62,one_year,standard,88.31,4,0,6,0
U13824,12,monthly,standard,119.58,1,0,13,0
U13825,21,monthly,standard,15.0,2,1,4,0
U13826,15,one_year,standard,107.25,1,1,16,0
U13827,49,two_year,standard,100.17,0,0,12,0
U13828,23,monthly,basic,67.29,1,1,26,0
U13829,13,two_year,standard,25.74,3,1,5,0
U13830,12,one_year,premium,74.28,2,1,9,0
U13831,17,monthly,basic,85.26,0,0,8,0
U13832,20,two_year,standard,83.16,3,0,14,0
U13833,21,monthly,premium,49.1,0,1,22,0
U13834,17,monthly,basic,,0,0,10,0
U13835,66,monthly,premium,16.57,2,0,10,0
U13836,16,two_year,basic,78.61,3,0,11,0
U13837,57,monthly,standard,125.22,1,0,11,1
U13838,4,monthly,basic,54.92,2,1,14,1
U13839,32,monthly,basic,49.78,0,0,12,0
U13840,21,monthly,basic,60.64,0,1,31,0
U13841,43,monthly,basic,75.68,0,0,12,0
U13842,18,monthly,basic,47.14,1,1,5,0
U13843,15,one_year,basic,43.39,1,1,3,0
U13844,24,monthly,standard,79.59,2,0,7,0
U13845,10,monthly,basic,57.76,1,0,5,1
U13846,11,one_year,standard,60.08,0,1,21,0
U13847,32,one_year,basic,53.06,1,1,27,0
U13848,24,monthly,standard,67.86,1,0,1,0
U13849,35,monthly,basic,103.44,0,1,15,0
U13850,50,one_year,premium,43.58,0,1,13,0
U13851,70,one_year,standard,86.79,0,0,23,0
U13852,46,one_year,standard,63.5,1,1,13,0
U13853,23,two_year,basic,69.44,0,1,13,0
U13854,50,two_year,premium,80.04,1,1,0,0
U13855,58,one_year,standard,104.86,7,0,15,0
U13856,58,monthly,basic,75.85,1,1,4,0
U13857,47,monthly,standard,53.88,2,1,7,0
U13858,31,monthly,basic,55.27,2,0,6,1
U13859,14,two_year,premium,76.92,2,0,22,0
U13860,58,two_year,standard,55.17,1,1,6,0
U13861,27,monthly,premium,108.07,1,0,23,0
U13862,64,monthly,premium,68.45,4,1,4,0
U13863,20,two_year,basic,29.15,2,0,11,0
U13864,12,two_year,basic,63.21,3,1,2,0
U13865,43,two_year,standard,113.14,0,1,8,0
U13866,12,one_year,standard,80.83,0,0,8,0
U13867,2,monthly,basic,84.85,1,0,3,1
U13868,17,monthly,standard,40.86,0,1,6,0
U13869,38,monthly,premium,55.8,3,0,25,0
U13870,8,two_year,basic,39.3,2,0,6,0
U13871,62,two_year,standard,93.73,1,1,13,0
U13872,63,monthly,standard,56.0,0,0,3,0
U13873,43,two_year,standard,63.78,1,0,14,0
U13874,28,monthly,standard,48.28,1,1,7,0
U13875,23,monthly,basic,95.3,1,1,15,0
U13876,9,two_year,premium,65.3,0,0,12,0
U13877,47,monthly,standard,61.52,2,1,13,0
U13878,66,monthly,basic,65.31,0,0,3,0
U13879,25,two_year,basic,87.9,2,0,9,0
U13880,30,monthly,basic,27.27,1,1,2,0
U13881,44,two_year,basic,49.57,0,0,14,0
U13882,52,monthly,standard,52.86,1,0,4,0
U13883,67,monthly,basic,103.07,1,0,12,0
U13884,15,monthly,basic,54.89,0,1,5,0
U13885,32,monthly,basic,88.04,3,0,13,1
U13886,66,one_year,standard,59.98,0,1,3,0
U13887,60,monthly,standard,94.5,2,1,16,0
U13888,19,monthly,basic,63.12,0,0,2,1
U13889,26,one_year,basic,64.76,1,0,15,0
U13890,56,monthly,basic,62.61,2,1,15,0
U13891,66,monthly,standard,78.39,1,0,10,0
U13892,21,two_year,standard,35.61,2,1,5,0
U13893,22,monthly,standard,113.33,3,1,17,1
U13894,70,monthly,basic,65.19,2,0,11,0
U13895,70,two_year,basic,65.3,0,0,10,0
U13896,37,monthly,basic,27.78,2,0,3,0
U13897,13,monthly,basic,35.21,1,0,5,0
U13898,19,monthly,standard,59.51,0,1,27,0
U13899,16,monthly,basic,86.05,0,0,16,1
U13900,53,monthly,basic,58.05,1,0,10,0
U13901,43,monthly,basic,30.0,2,1,10,0
U13902,39,monthly,premium,69.19,1,0,23,0
U13903,29,monthly,premium,78.35,0,0,23,0
U13904,41,monthly,standard,38.41,0,0,11,0
U13905,8,monthly,basic,49.06,2,1,7,1
U13906,50,monthly,standard,122.24,1,1,21,0
U13907,22,monthly,standard,68.6,1,0,25,1
U13908,10,two_year,basic,64.12,0,0,16,0
